GEOID,NAME,variable,estimate,moe,High_Error
0159592,"Pickensville town, Alabama",B01001_001,706,203,FALSE
0159640,"Piedmont city, Alabama",B01001_001,4761,19,FALSE
0159760,"Pike Road town, Alabama",B01001_001,9651,37,FALSE
0159832,"Pinckard town, Alabama",B01001_001,724,152,FALSE
0159880,"Pine Apple town, Alabama",B01001_001,162,77,TRUE
0160240,"Pine Hill town, Alabama",B01001_001,846,245,FALSE
0160264,"Pine Level CDP, Alabama",B01001_001,3881,627,FALSE
0160372,"Pine Ridge town, Alabama",B01001_001,635,331,TRUE
0160648,"Pinson city, Alabama",B01001_001,7209,36,FALSE
0160720,"Pisgah town, Alabama",B01001_001,1053,400,TRUE
0161008,"Pleasant Grove city, Alabama",B01001_001,9549,56,FALSE
0161038,"Pleasant Groves town, Alabama",B01001_001,539,111,FALSE
0161488,"Point Clear CDP, Alabama",B01001_001,1755,625,TRUE
0161536,"Pollard town, Alabama",B01001_001,110,59,TRUE
0162075,"Powell town, Alabama",B01001_001,989,225,FALSE
0162328,"Prattville city, Alabama",B01001_001,38124,686,FALSE
0162472,"Priceville town, Alabama",B01001_001,3561,24,FALSE
0162496,"Prichard city, Alabama",B01001_001,19353,37,FALSE
0162688,"Providence town, Alabama",B01001_001,122,68,TRUE
0162952,"Putnam CDP, Alabama",B01001_001,61,47,TRUE
0163216,"Ragland town, Alabama",B01001_001,1552,393,FALSE
0163288,"Rainbow City city, Alabama",B01001_001,10184,49,FALSE
0163336,"Rainsville city, Alabama",B01001_001,5545,27,FALSE
0163408,"Ranburne town, Alabama",B01001_001,547,197,TRUE
0163495,"Ray CDP, Alabama",B01001_001,466,241,TRUE
0163576,"Red Bay city, Alabama",B01001_001,3210,35,FALSE
0163730,"Redland CDP, Alabama",B01001_001,4960,920,FALSE
0163768,"Red Level town, Alabama",B01001_001,476,188,TRUE
0163912,"Redstone Arsenal CDP, Alabama",B01001_001,991,179,FALSE
0163984,"Reece City town, Alabama",B01001_001,711,216,FALSE
0164040,"Reeltown CDP, Alabama",B01001_001,462,295,TRUE
0164104,"Reform town, Alabama",B01001_001,1913,371,FALSE
0164152,"Rehobeth town, Alabama",B01001_001,1896,340,FALSE
0164248,"Remlap CDP, Alabama",B01001_001,2555,517,FALSE
0164368,"Repton town, Alabama",B01001_001,289,150,TRUE
0164656,"Ridgeville town, Alabama",B01001_001,155,98,TRUE
0164776,"River Falls town, Alabama",B01001_001,500,225,TRUE
0164920,"Riverside city, Alabama",B01001_001,2409,459,FALSE
0165016,"Riverview town, Alabama",B01001_001,197,99,TRUE
0165040,"Roanoke city, Alabama",B01001_001,5346,20,FALSE
0165208,"Robertsdale city, Alabama",B01001_001,6793,28,FALSE
0165412,"Rock Creek CDP, Alabama",B01001_001,1446,341,FALSE
0165472,"Rockford town, Alabama",B01001_001,845,228,FALSE
0165592,"Rock Mills CDP, Alabama",B01001_001,430,269,TRUE
0165784,"Rockville CDP, Alabama",B01001_001,0,13,TRUE
0166216,"Rogersville town, Alabama",B01001_001,1350,315,FALSE
0166408,"Rosa town, Alabama",B01001_001,763,431,TRUE
0167056,"Russellville city, Alabama",B01001_001,10767,26,FALSE
0167176,"Rutledge town, Alabama",B01001_001,237,99,TRUE
0167536,"St. Florian town, Alabama",B01001_001,636,191,FALSE
0167584,"St. Stephens CDP, Alabama",B01001_001,471,275,TRUE
0167608,"Saks CDP, Alabama",B01001_001,10523,1061,FALSE
0167800,"Samson city, Alabama",B01001_001,1513,255,FALSE
0167920,"Sand Rock town, Alabama",B01001_001,720,249,TRUE
0168016,"Sanford town, Alabama",B01001_001,273,122,TRUE
0168160,"Saraland city, Alabama",B01001_001,16109,25,FALSE
0168280,"Sardis City town, Alabama",B01001_001,1941,368,FALSE
0168352,"Satsuma city, Alabama",B01001_001,6740,21,FALSE
0168736,"Scottsboro city, Alabama",B01001_001,15543,29,FALSE
0169000,"Section town, Alabama",B01001_001,828,247,FALSE
0169120,"Selma city, Alabama",B01001_001,17875,31,FALSE
0169180,"Selmont-West Selmont CDP, Alabama",B01001_001,1894,604,FALSE
0169240,"Semmes city, Alabama",B01001_001,5123,23,FALSE
0169648,"Sheffield city, Alabama",B01001_001,9330,30,FALSE
0169672,"Shelby CDP, Alabama",B01001_001,799,293,TRUE
0169840,"Shiloh town, Alabama",B01001_001,422,201,TRUE
0169978,"Shoal Creek CDP, Alabama",B01001_001,1171,254,FALSE
0170128,"Shorter town, Alabama",B01001_001,344,115,TRUE
0170416,"Silas town, Alabama",B01001_001,387,129,TRUE
0170536,"Silverhill town, Alabama",B01001_001,711,228,FALSE
0170632,"Sims Chapel CDP, Alabama",B01001_001,0,13,TRUE
0170704,"Sipsey town, Alabama",B01001_001,216,124,TRUE
0170896,"Skyline town, Alabama",B01001_001,1114,366,FALSE
0171040,"Slocomb city, Alabama",B01001_001,1860,387,FALSE
0171190,"Smiths Station city, Alabama",B01001_001,5441,21,FALSE
0171201,"Smoke Rise CDP, Alabama",B01001_001,1504,568,TRUE
0171280,"Snead town, Alabama",B01001_001,1227,385,FALSE
0171496,"Somerville town, Alabama",B01001_001,671,167,FALSE
0171832,"Southside city, Alabama",B01001_001,9358,49,FALSE
0171900,"South Vinemont town, Alabama",B01001_001,865,321,TRUE
0171976,"Spanish Fort city, Alabama",B01001_001,10083,27,FALSE
0172408,"Spring Garden CDP, Alabama",B01001_001,140,129,TRUE
0172600,"Springville city, Alabama",B01001_001,4824,28,FALSE
0172672,"Spruce Pine CDP, Alabama",B01001_001,109,72,TRUE
0172720,"Standing Rock CDP, Alabama",B01001_001,62,78,TRUE
0172816,"Stapleton CDP, Alabama",B01001_001,2392,1630,TRUE
0172888,"Steele town, Alabama",B01001_001,1515,432,FALSE
0173056,"Sterrett CDP, Alabama",B01001_001,733,253,TRUE
0173080,"Stevenson city, Alabama",B01001_001,2071,490,FALSE
0173152,"Stewartville CDP, Alabama",B01001_001,1669,383,FALSE
0173272,"Stockton CDP, Alabama",B01001_001,420,342,TRUE
0173728,"Sulligent city, Alabama",B01001_001,1459,293,FALSE
0173848,"Sumiton city, Alabama",B01001_001,2516,508,FALSE
0173872,"Summerdale town, Alabama",B01001_001,1497,385,FALSE
0174160,"Susan Moore town, Alabama",B01001_001,1311,440,TRUE
0174304,"Sweet Water town, Alabama",B01001_001,239,89,TRUE
0174352,"Sylacauga city, Alabama",B01001_001,12465,35,FALSE
0174400,"Sylvania town, Alabama",B01001_001,1971,355,FALSE
0174424,"Sylvan Springs town, Alabama",B01001_001,1521,326,FALSE
0174592,"Talladega city, Alabama",B01001_001,15071,27,FALSE
0174616,"Talladega Springs town, Alabama",B01001_001,184,134,TRUE
0174688,"Tallassee city, Alabama",B01001_001,5174,581,FALSE
0174976,"Tarrant city, Alabama",B01001_001,6077,20,FALSE
0175096,"Taylor town, Alabama",B01001_001,2891,534,FALSE
0175768,"Theodore CDP, Alabama",B01001_001,5123,706,FALSE
0175936,"Thomaston town, Alabama",B01001_001,377,116,FALSE
0175960,"Thomasville city, Alabama",B01001_001,3656,19,FALSE
0176080,"Thorsby town, Alabama",B01001_001,2552,616,FALSE
0176200,"Tibbie CDP, Alabama",B01001_001,70,106,TRUE
0176208,"Tidmore Bend CDP, Alabama",B01001_001,1007,302,FALSE
0176320,"Tillmans Corner CDP, Alabama",B01001_001,18018,1401,FALSE
0176584,"Town Creek town, Alabama",B01001_001,1040,254,FALSE
0176632,"Toxey town, Alabama",B01001_001,165,93,TRUE
0176680,"Trafford town, Alabama",B01001_001,511,137,FALSE
0176824,"Triana town, Alabama",B01001_001,3114,22,FALSE
0176872,"Trinity town, Alabama",B01001_001,2510,28,FALSE
0176920,"Troy city, Alabama",B01001_001,17757,44,FALSE
0176944,"Trussville city, Alabama",B01001_001,25621,410,FALSE
0177256,"Tuscaloosa city, Alabama",B01001_001,105797,54,FALSE
0177280,"Tuscumbia city, Alabama",B01001_001,9029,16,FALSE
0177304,"Tuskegee city, Alabama",B01001_001,9173,21,FALSE
0177352,"Twin town, Alabama",B01001_001,314,92,FALSE
0177580,"Underwood-Petersville CDP, Alabama",B01001_001,3077,597,FALSE
0177616,"Union town, Alabama",B01001_001,267,231,TRUE
0177784,"Union Grove town, Alabama",B01001_001,75,50,TRUE
0177880,"Union Springs city, Alabama",B01001_001,3341,15,FALSE
0177904,"Uniontown town, Alabama",B01001_001,1754,456,FALSE
0178120,"Uriah CDP, Alabama",B01001_001,397,268,TRUE
0178204,"Valley city, Alabama",B01001_001,10442,24,FALSE
0178232,"Valley Grande city, Alabama",B01001_001,4147,23,FALSE
0178240,"Valley Head town, Alabama",B01001_001,810,451,TRUE
0178264,"Vance town, Alabama",B01001_001,1646,337,FALSE
0178312,"Vandiver CDP, Alabama",B01001_001,1166,341,FALSE
0178480,"Vernon city, Alabama",B01001_001,1801,424,FALSE
0178552,"Vestavia Hills city, Alabama",B01001_001,38600,120,FALSE
0178984,"Vina town, Alabama",B01001_001,389,127,FALSE
0179008,"Vincent town, Alabama",B01001_001,1679,371,FALSE
0179032,"Vinegar Bend CDP, Alabama",B01001_001,241,137,TRUE
0179272,"Vredenburgh town, Alabama",B01001_001,140,93,TRUE
0179344,"Wadley town, Alabama",B01001_001,950,160,FALSE
0179488,"Waldo town, Alabama",B01001_001,294,115,TRUE
0179728,"Walnut Grove town, Alabama",B01001_001,873,275,FALSE
0179944,"Warrior city, Alabama",B01001_001,3206,24,FALSE
0180064,"Waterloo town, Alabama",B01001_001,104,34,FALSE
0180256,"Waverly town, Alabama",B01001_001,248,103,TRUE
0180352,"Weaver city, Alabama",B01001_001,3312,17,FALSE
0180376,"Webb town, Alabama",B01001_001,1395,317,FALSE
0180496,"Wedowee town, Alabama",B01001_001,906,217,FALSE
0180736,"Weogufka CDP, Alabama",B01001_001,397,179,TRUE
0180928,"West Blocton town, Alabama",B01001_001,1561,416,FALSE
0181084,"West End-Cobb Town CDP, Alabama",B01001_001,3322,539,FALSE
0181336,"West Jefferson town, Alabama",B01001_001,507,221,TRUE
0181504,"Westover town, Alabama",B01001_001,2404,497,FALSE
0181528,"West Point town, Alabama",B01001_001,613,166,FALSE
0181720,"Wetumpka city, Alabama",B01001_001,7129,21,FALSE
0181744,"Whatley CDP, Alabama",B01001_001,215,155,TRUE
0181912,"White Hall town, Alabama",B01001_001,752,232,FALSE
0182104,"White Plains CDP, Alabama",B01001_001,815,405,TRUE
0182176,"Whitesboro CDP, Alabama",B01001_001,2134,432,FALSE
0182848,"Wilsonville town, Alabama",B01001_001,1998,373,FALSE
0182872,"Wilton town, Alabama",B01001_001,685,237,TRUE
0182992,"Winfield city, Alabama",B01001_001,4832,212,FALSE
0183400,"Woodland town, Alabama",B01001_001,568,419,TRUE
0183640,"Woodstock town, Alabama",B01001_001,1391,338,FALSE
0183664,"Woodville town, Alabama",B01001_001,1053,341,FALSE
0183976,"Yellow Bluff town, Alabama",B01001_001,140,91,TRUE
0184096,"York city, Alabama",B01001_001,2423,414,FALSE
0200065,"Adak city, Alaska",B01001_001,248,84,TRUE
0200650,"Akhiok city, Alaska",B01001_001,98,64,TRUE
0200760,"Akiachak CDP, Alaska",B01001_001,415,98,FALSE
0200870,"Akiak city, Alaska",B01001_001,298,87,FALSE
0201090,"Akutan city, Alaska",B01001_001,911,281,FALSE
0201200,"Alakanuk city, Alaska",B01001_001,1138,233,FALSE
0201305,"Alatna CDP, Alaska",B01001_001,36,21,TRUE
0201390,"Alcan Border CDP, Alaska",B01001_001,178,132,TRUE
0201420,"Aleknagik city, Alaska",B01001_001,121,41,TRUE
0201560,"Aleneva CDP, Alaska",B01001_001,0,10,TRUE
0201860,"Allakaket city, Alaska",B01001_001,220,79,TRUE
0201970,"Ambler city, Alaska",B01001_001,277,108,TRUE
0202080,"Anaktuvuk Pass city, Alaska",B01001_001,222,81,TRUE
0203000,"Anchorage municipality, Alaska",B01001_001,290674,NA,NA
0203110,"Anchor Point CDP, Alaska",B01001_001,2260,238,FALSE
0203220,"Anderson city, Alaska",B01001_001,173,48,FALSE
0203440,"Angoon city, Alaska",B01001_001,419,83,FALSE
0203550,"Aniak city, Alaska",B01001_001,551,69,FALSE
0203880,"Anvik city, Alaska",B01001_001,74,33,TRUE
0203990,"Arctic Village CDP, Alaska",B01001_001,199,54,FALSE
0204210,"Atka city, Alaska",B01001_001,28,15,TRUE
0204430,"Atmautluak CDP, Alaska",B01001_001,34,29,TRUE
0204500,"Atqasuk city, Alaska",B01001_001,119,57,TRUE
0204670,"Attu Station CDP, Alaska",B01001_001,17,37,TRUE
0205000,"Badger CDP, Alaska",B01001_001,19182,1742,FALSE
0205585,"Bear Creek CDP, Alaska",B01001_001,1283,388,FALSE
0205750,"Beaver CDP, Alaska",B01001_001,87,41,TRUE
0206245,"Beluga CDP, Alaska",B01001_001,4,4,TRUE
0206520,"Bethel city, Alaska",B01001_001,6312,67,FALSE
0206630,"Bettles city, Alaska",B01001_001,0,10,TRUE
0206850,"Big Delta CDP, Alaska",B01001_001,545,208,TRUE
0207070,"Big Lake CDP, Alaska",B01001_001,3232,364,FALSE
0207620,"Birch Creek CDP, Alaska",B01001_001,3,5,TRUE
0208740,"Brevig Mission city, Alaska",B01001_001,625,152,FALSE
0209600,"Buckland city, Alaska",B01001_001,644,108,FALSE
0209657,"Buffalo Soapstone CDP, Alaska",B01001_001,959,179,FALSE
0209710,"Butte CDP, Alaska",B01001_001,3752,262,FALSE
0210150,"Cantwell CDP, Alaska",B01001_001,117,43,TRUE
0211690,"Central CDP, Alaska",B01001_001,105,84,TRUE
0211800,"Chalkyitsik CDP, Alaska",B01001_001,95,50,TRUE
0212350,"Chase CDP, Alaska",B01001_001,26,41,TRUE
0212680,"Chefornak city, Alaska",B01001_001,476,84,FALSE
0212920,"Chena Ridge CDP, Alaska",B01001_001,5321,820,FALSE
0212970,"Chenega CDP, Alaska",B01001_001,58,30,TRUE
0213230,"Chevak city, Alaska",B01001_001,432,322,TRUE
0213340,"Chickaloon CDP, Alaska",B01001_001,283,149,TRUE
0213450,"Chicken CDP, Alaska",B01001_001,0,10,TRUE
0213550,"Chignik city, Alaska",B01001_001,54,30,TRUE
0213670,"Chignik Lagoon CDP, Alaska",B01001_001,39,23,TRUE
0213780,"Chignik Lake CDP, Alaska",B01001_001,30,16,TRUE
0213860,"Chiniak CDP, Alaska",B01001_001,0,10,TRUE
0213890,"Chisana CDP, Alaska",B01001_001,0,10,TRUE
0214000,"Chistochina CDP, Alaska",B01001_001,45,33,TRUE
0214110,"Chitina CDP, Alaska",B01001_001,71,47,TRUE
0214330,"Chuathbaluk city, Alaska",B01001_001,92,30,FALSE
0214880,"Circle CDP, Alaska",B01001_001,45,24,TRUE
0215320,"Clam Gulch CDP, Alaska",B01001_001,279,138,TRUE
0215430,"Clark's Point city, Alaska",B01001_001,31,20,TRUE
0216360,"Coffman Cove city, Alaska",B01001_001,201,64,FALSE
0216420,"Cohoe CDP, Alaska",B01001_001,1520,336,FALSE
0216530,"Cold Bay city, Alaska",B01001_001,143,62,TRUE
0216630,"Coldfoot CDP, Alaska",B01001_001,270,56,FALSE
0216750,"College CDP, Alaska",B01001_001,12376,1120,FALSE
0217190,"Cooper Landing CDP, Alaska",B01001_001,224,128,TRUE
0217300,"Copper Center CDP, Alaska",B01001_001,329,83,FALSE
0217410,"Cordova city, Alaska",B01001_001,2507,121,FALSE
0217670,"Covenant Life CDP, Alaska",B01001_001,25,21,TRUE
0217740,"Craig city, Alaska",B01001_001,1073,100,FALSE
0217850,"Crooked Creek CDP, Alaska",B01001_001,28,14,TRUE
0217960,"Crown Point CDP, Alaska",B01001_001,62,62,TRUE
0218510,"Deering city, Alaska",B01001_001,189,52,FALSE
0218620,"Delta Junction city, Alaska",B01001_001,1126,200,FALSE
0218675,"Deltana CDP, Alaska",B01001_001,2059,281,FALSE
0218805,"Denali Park CDP, Alaska",B01001_001,817,282,TRUE
0218925,"Diamond Ridge CDP, Alaska",B01001_001,1397,211,FALSE
0218950,"Dillingham city, Alaska",B01001_001,2175,250,FALSE
0219060,"Diomede city, Alaska",B01001_001,47,28,TRUE
0219720,"Dot Lake CDP, Alaska",B01001_001,0,10,TRUE
0219750,"Dot Lake Village CDP, Alaska",B01001_001,0,10,TRUE
0220020,"Dry Creek CDP, Alaska",B01001_001,202,132,TRUE
0220380,"Eagle city, Alaska",B01001_001,99,51,TRUE
0220600,"Eagle Village CDP, Alaska",B01001_001,68,40,TRUE
0220716,"Eareckson Station CDP, Alaska",B01001_001,166,70,TRUE
0220970,"Edna Bay city, Alaska",B01001_001,21,21,TRUE
0221040,"Eek city, Alaska",B01001_001,475,96,FALSE
0221150,"Egegik city, Alaska",B01001_001,46,44,TRUE
0221370,"Eielson AFB CDP, Alaska",B01001_001,3071,385,FALSE
0221810,"Ekwok city, Alaska",B01001_001,51,22,TRUE
0222140,"Elfin Cove CDP, Alaska",B01001_001,16,19,TRUE
0222250,"Elim city, Alaska",B01001_001,293,67,FALSE
0222910,"Emmonak city, Alaska",B01001_001,1293,256,FALSE
0223460,"Ester CDP, Alaska",B01001_001,2989,1021,TRUE
0223720,"Eureka Roadhouse CDP, Alaska",B01001_001,0,10,TRUE
0223790,"Evansville CDP, Alaska",B01001_001,27,26,TRUE
0223900,"Excursion Inlet CDP, Alaska",B01001_001,62,28,TRUE
0224230,"Fairbanks city, Alaska",B01001_001,32496,58,FALSE
0224660,"False Pass city, Alaska",B01001_001,103,43,TRUE
0224980,"Farmers Loop CDP, Alaska",B01001_001,4179,760,FALSE
0225000,"Farm Loop CDP, Alaska",B01001_001,2561,270,FALSE
0225220,"Ferry CDP, Alaska",B01001_001,26,32,TRUE
0225550,"Fishhook CDP, Alaska",B01001_001,5115,453,FALSE
0225880,"Flat CDP, Alaska",B01001_001,0,10,TRUE
0226100,"Fort Greely CDP, Alaska",B01001_001,158,107,TRUE
0226760,"Fort Yukon city, Alaska",B01001_001,476,91,FALSE
0226835,"Four Mile Road CDP, Alaska",B01001_001,5,7,TRUE
0226870,"Fox CDP, Alaska",B01001_001,195,300,TRUE
0226910,"Fox River CDP, Alaska",B01001_001,712,184,FALSE
0227090,"Fritz Creek CDP, Alaska",B01001_001,2163,220,FALSE
0227145,"Funny River CDP, Alaska",B01001_001,1072,281,FALSE
0227420,"Gakona CDP, Alaska",B01001_001,155,86,TRUE
0227530,"Galena city, Alaska",B01001_001,627,114,FALSE
0227640,"Gambell city, Alaska",B01001_001,426,72,FALSE
0227700,"Game Creek CDP, Alaska",B01001_001,0,10,TRUE
0228200,"Gateway CDP, Alaska",B01001_001,6241,545,FALSE
0228590,"Glacier View CDP, Alaska",B01001_001,216,63,FALSE
0228740,"Glennallen CDP, Alaska",B01001_001,522,179,TRUE
0229130,"Goldstream CDP, Alaska",B01001_001,2798,875,FALSE
0229180,"Golovin city, Alaska",B01001_001,185,50,FALSE
0229290,"Goodnews Bay city, Alaska",B01001_001,118,41,TRUE
0230060,"Grayling city, Alaska",B01001_001,210,52,FALSE
0230500,"Gulkana CDP, Alaska",B01001_001,69,39,TRUE
0230940,"Gustavus city, Alaska",B01001_001,710,153,FALSE
0231050,"Haines CDP, Alaska",B01001_001,1762,116,FALSE
0231270,"Halibut Cove CDP, Alaska",B01001_001,211,102,TRUE
0231710,"Happy Valley CDP, Alaska",B01001_001,748,127,FALSE
0231765,"Harding-Birch Lakes CDP, Alaska",B01001_001,285,186,TRUE
0232150,"Healy CDP, Alaska",B01001_001,865,212,FALSE
0232310,"Healy Lake CDP, Alaska",B01001_001,26,20,TRUE
0232550,"Hobart Bay CDP, Alaska",B01001_001,0,10,TRUE
0232810,"Hollis CDP, Alaska",B01001_001,138,52,TRUE
0233030,"Holy Cross city, Alaska",B01001_001,277,78,FALSE
0233140,"Homer city, Alaska",B01001_001,5623,37,FALSE
0233360,"Hoonah city, Alaska",B01001_001,896,139,FALSE
0233470,"Hooper Bay city, Alaska",B01001_001,801,267,TRUE
0233580,"Hope CDP, Alaska",B01001_001,133,109,TRUE
0233800,"Houston city, Alaska",B01001_001,1613,184,FALSE
0233910,"Hughes city, Alaska",B01001_001,34,15,TRUE
0234350,"Huslia city, Alaska",B01001_001,182,79,TRUE
0234460,"Hydaburg city, Alaska",B01001_001,328,66,FALSE
0234570,"Hyder CDP, Alaska",B01001_001,16,22,TRUE
0234790,"Igiugig CDP, Alaska",B01001_001,69,25,TRUE
0235120,"Iliamna CDP, Alaska",B01001_001,28,14,TRUE
0235890,"Ivanof Bay CDP, Alaska",B01001_001,0,10,TRUE
0236400,"Juneau city and borough, Alaska",B01001_001,32108,NA,NA
0236540,"Kachemak city, Alaska",B01001_001,787,174,FALSE
0236770,"Kake city, Alaska",B01001_001,473,73,FALSE
0236990,"Kaktovik city, Alaska",B01001_001,201,67,TRUE
0237250,"Kalifornsky CDP, Alaska",B01001_001,8380,930,FALSE
0237430,"Kaltag city, Alaska",B01001_001,197,60,FALSE
0237540,"Karluk CDP, Alaska",B01001_001,27,25,TRUE
0237650,"Kasaan city, Alaska",B01001_001,82,41,TRUE
0237975,"Kasigluk CDP, Alaska",B01001_001,389,97,FALSE
0238090,"Kasilof CDP, Alaska",B01001_001,279,213,TRUE
0238420,"Kenai city, Alaska",B01001_001,7477,21,FALSE
0238910,"Kenny Lake CDP, Alaska",B01001_001,222,150,TRUE
0238970,"Ketchikan city, Alaska",B01001_001,8168,29,FALSE
0239300,"Kiana city, Alaska",B01001_001,422,87,FALSE
0239410,"King Cove city, Alaska",B01001_001,1108,195,FALSE
0239630,"King Salmon CDP, Alaska",B01001_001,383,87,FALSE
0239740,"Kipnuk CDP, Alaska",B01001_001,572,104,FALSE
0239960,"Kivalina city, Alaska",B01001_001,769,115,FALSE
0240400,"Klawock city, Alaska",B01001_001,804,113,FALSE
0240510,"Klukwan CDP, Alaska",B01001_001,67,27,TRUE
0240645,"Knik-Fairview CDP, Alaska",B01001_001,18619,941,FALSE
0240670,"Knik River CDP, Alaska",B01001_001,822,154,FALSE
0240840,"Kobuk city, Alaska",B01001_001,133,47,TRUE
0240950,"Kodiak city, Alaska",B01001_001,5584,17,FALSE
0241210,"Kodiak Station CDP, Alaska",B01001_001,2113,341,FALSE
0241280,"Kokhanok CDP, Alaska",B01001_001,115,35,FALSE
0241500,"Koliganek CDP, Alaska",B01001_001,234,62,FALSE
0241610,"Kongiganak CDP, Alaska",B01001_001,353,129,TRUE
0241720,"Kotlik city, Alaska",B01001_001,1272,273,FALSE
0241830,"Kotzebue city, Alaska",B01001_001,3088,35,FALSE
0241940,"Koyuk city, Alaska",B01001_001,300,50,FALSE
0242050,"Koyukuk city, Alaska",B01001_001,74,33,TRUE
0242160,"Kupreanof city, Alaska",B01001_001,10,9,TRUE
0242380,"Kwethluk city, Alaska",B01001_001,561,122,FALSE
0242490,"Kwigillingok CDP, Alaska",B01001_001,589,125,FALSE
0242805,"Lake Louise CDP, Alaska",B01001_001,0,10,TRUE
0242820,"Lake Minchumina CDP, Alaska",B01001_001,14,17,TRUE
0243040,"Larsen Bay city, Alaska",B01001_001,46,35,TRUE
0243260,"Lazy Mountain CDP, Alaska",B01001_001,1639,186,FALSE
0243810,"Levelock CDP, Alaska",B01001_001,28,18,TRUE
0244030,"Lime Village CDP, Alaska",B01001_001,9,9,TRUE
0244580,"Livengood CDP, Alaska",B01001_001,13,17,TRUE
0245020,"Loring CDP, Alaska",B01001_001,0,10,TRUE
