GEOID,City,State,Race,Units_per_Structure,Population,PopRank,Units,moe,High_Error,Percent,State_Abb,Geography
0883835,Westminster,Colorado,All,Alternatives,115502,265,555,217.0829334609241,TRUE,0.011291274184688626,CO,"Westminster, CO"
0908000,Bridgeport,Connecticut,All,"1, detached",148470,190,16910,856,FALSE,0.2802685008701417,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,"1, attached",148470,190,5236,569,FALSE,0.08678213309024613,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,2,148470,190,9729,1070,FALSE,0.161249689235104,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,3 or 4,148470,190,10186,772,FALSE,0.16882406563354604,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,5 to 9,148470,190,4586,666,FALSE,0.07600895002900472,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,10 to 19,148470,190,3505,598,FALSE,0.058092317891770946,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,20+,148470,190,10067,876.6036732754433,FALSE,0.16685174442694953,CT,"Bridgeport, CT"
0908000,Bridgeport,Connecticut,All,Alternatives,148470,190,116,91.21403400793103,TRUE,0.0019225988232369272,CT,"Bridgeport, CT"
0908420,Bristol,Connecticut,All,"1, detached",61052,684,14214,706,FALSE,0.5434109416217456,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,"1, attached",61052,684,1128,267,TRUE,0.04312421149214359,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,2,61052,684,2651,370,FALSE,0.10134954314332684,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,3 or 4,61052,684,2887,397,FALSE,0.11037198455480368,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,5 to 9,61052,684,1409,282,TRUE,0.05386703368123256,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,10 to 19,61052,684,1162,324,TRUE,0.04442405474633941,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,20+,61052,684,2474,352.61877431583247,FALSE,0.09458271208471919,CT,"Bristol, CT"
0908420,Bristol,Connecticut,All,Alternatives,61052,684,232,122.00409829181969,TRUE,0.008869518675689109,CT,"Bristol, CT"
0918430,Danbury,Connecticut,All,"1, detached",86456,427,14304,756,FALSE,0.4205079962370649,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,"1, attached",86456,427,4194,549,FALSE,0.12329492003762935,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,2,86456,427,3184,476,FALSE,0.0936030103480715,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,3 or 4,86456,427,3520,499,FALSE,0.10348071495766697,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,5 to 9,86456,427,1878,398,TRUE,0.05520931326434619,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,10 to 19,86456,427,1699,401,TRUE,0.049947083725305735,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,20+,86456,427,4756,787.7182237323192,FALSE,0.13981655691439324,CT,"Danbury, CT"
0918430,Danbury,Connecticut,All,Alternatives,86456,427,481,185.52627846210896,TRUE,0.014140404515522106,CT,"Danbury, CT"
0922700,East Hartford,Connecticut,All,"1, detached",50942,851,11412,546,FALSE,0.5314086146682189,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,"1, attached",50942,851,1341,319,TRUE,0.062444703143189756,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,2,50942,851,1632,391,TRUE,0.0759953434225844,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,3 or 4,50942,851,1679,412,TRUE,0.078183934807916175,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,5 to 9,50942,851,956,317,TRUE,0.044516880093131546,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,10 to 19,50942,851,788,305,TRUE,0.03669383003492433,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,20+,50942,851,3026,460.9772228646444,FALSE,0.1409080325960419,CT,"East Hartford, CT"
0922700,East Hartford,Connecticut,All,Alternatives,50942,851,641,179.6941846582688,TRUE,0.029848661233993014,CT,"East Hartford, CT"
0937000,Hartford,Connecticut,All,"1, detached",121057,245,8726,740,FALSE,0.15533876882543526,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,"1, attached",121057,245,2167,386,FALSE,0.038576565670950975,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,2,121057,245,7637,673,FALSE,0.13595257592480506,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,3 or 4,121057,245,12909,849,FALSE,0.22980382383309003,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,5 to 9,121057,245,7063,759,FALSE,0.12573432548866023,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,10 to 19,121057,245,4416,448,FALSE,0.07861288140420836,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,20+,121057,245,13156,866.4207984576548,FALSE,0.23420087585003738,CT,"Hartford, CT"
0937000,Hartford,Connecticut,All,Alternatives,121057,245,100,87.66413177577246,TRUE,0.0017801830028126892,CT,"Hartford, CT"
0946450,Meriden,Connecticut,All,"1, detached",60556,691,13064,754,FALSE,0.483118227876188,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,"1, attached",60556,691,1933,385,FALSE,0.07148404274989831,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,2,60556,691,3481,607,FALSE,0.12873044635923228,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,3 or 4,60556,691,2851,433,FALSE,0.10543249140194519,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,5 to 9,60556,691,1226,287,TRUE,0.04533855996449836,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,10 to 19,60556,691,686,257,TRUE,0.025368884286823712,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,20+,60556,691,3577,504.052576622717,FALSE,0.13228061092415222,CT,"Meriden, CT"
0946450,Meriden,Connecticut,All,Alternatives,60556,691,223,129.1200991325518,TRUE,0.008246736437261936,CT,"Meriden, CT"
0947515,Milford (balance),Connecticut,All,"1, detached",50664,861,15885,605,FALSE,0.6915843092864296,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,"1, attached",50664,861,1468,276,FALSE,0.06391222952675345,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,2,50664,861,975,353,TRUE,0.04244851756715573,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,3 or 4,50664,861,1227,307,TRUE,0.05341982672297444,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,5 to 9,50664,861,901,265,TRUE,0.03922678392616135,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,10 to 19,50664,861,1083,235,TRUE,0.04715050720536375,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,20+,50664,861,1217,216.8985938174796,FALSE,0.052984457312029255,CT,"Milford (balance), CT"
0947515,Milford (balance),Connecticut,All,Alternatives,50664,861,213,92.35799911215054,TRUE,0.009273368453132484,CT,"Milford (balance), CT"
0950370,New Britain,Connecticut,All,"1, detached",74212,523,9796,702,FALSE,0.30867154020670534,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,"1, attached",74212,523,1143,247,TRUE,0.036015881018401814,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,2,74212,523,5440,583,FALSE,0.17141416687673305,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,3 or 4,74212,523,6552,628,FALSE,0.20645323922359465,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,5 to 9,74212,523,3527,512,FALSE,0.11113561885555835,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,10 to 19,74212,523,1184,304,TRUE,0.037307789261406606,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,20+,74212,523,3986,492.75754687269887,FALSE,0.1255986891857827,CT,"New Britain, CT"
0950370,New Britain,Connecticut,All,Alternatives,74212,523,108,89.1403387922662,TRUE,0.0034030753718174945,CT,"New Britain, CT"
0952000,New Haven,Connecticut,All,"1, detached",135736,214,11664,764,FALSE,0.1973704248946647,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,"1, attached",135736,214,3084,525,FALSE,0.052185390121325954,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,2,135736,214,10419,982,FALSE,0.17630336565307883,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,3 or 4,135736,214,14522,1119,FALSE,0.2457315938203293,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,5 to 9,135736,214,4426,509,FALSE,0.07489381863715586,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,10 to 19,135736,214,2637,330,FALSE,0.044621554393624044,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,20+,135736,214,12225,895.6098480923488,FALSE,0.20686329255292146,CT,"New Haven, CT"
0952000,New Haven,Connecticut,All,Alternatives,135736,214,120,102.18121158021175,TRUE,0.002030559926899843,CT,"New Haven, CT"
0955990,Norwalk,Connecticut,All,"1, detached",91050,393,17737,792,FALSE,0.46592938951350216,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,"1, attached",91050,393,2279,387,FALSE,0.05986655458652937,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,2,91050,393,4035,640,FALSE,0.10599453609330671,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,3 or 4,91050,393,3252,477,FALSE,0.08542607964694757,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,5 to 9,91050,393,2615,491,FALSE,0.06869286539876011,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,10 to 19,91050,393,2537,377,FALSE,0.06664390038877797,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,20+,91050,393,5572,619.3230174957168,FALSE,0.14636965430282653,CT,"Norwalk, CT"
0955990,Norwalk,Connecticut,All,Alternatives,91050,393,41,49.8196748283246,TRUE,0.001077020069349585,CT,"Norwalk, CT"
0973000,Stamford,Connecticut,All,"1, detached",135413,216,18875,836,FALSE,0.32929744063922955,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,"1, attached",135413,216,4297,492,FALSE,0.07496641602261031,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,2,135413,216,5000,751,FALSE,0.08723111010310718,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,3 or 4,135413,216,4717,636,FALSE,0.08229382927127131,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,5 to 9,135413,216,2769,473,FALSE,0.048308588775100754,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,10 to 19,135413,216,2192,458,TRUE,0.038242118669202185,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,20+,135413,216,19403,1104.6198441092754,FALSE,0.3385090458661177,CT,"Stamford, CT"
0973000,Stamford,Connecticut,All,Alternatives,135413,216,66,62.369864518050704,TRUE,0.0011514506533610146,CT,"Stamford, CT"
0980000,Waterbury,Connecticut,All,"1, detached",114480,272,19519,931,FALSE,0.3858043602869962,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,"1, attached",114480,272,2112,485,TRUE,0.041744905421698654,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,2,114480,272,6595,727,FALSE,0.13035400154171525,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,3 or 4,114480,272,9820,859,FALSE,0.19409799774672384,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,5 to 9,114480,272,4569,560,FALSE,0.09030893601881683,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,10 to 19,114480,272,3018,512,FALSE,0.05965252109975688,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,20+,114480,272,4946,653.5518342105697,FALSE,0.0977605597612318,CT,"Waterbury, CT"
0980000,Waterbury,Connecticut,All,Alternatives,114480,272,14,38.600518131237564,TRUE,2.7671812306050245e-4,CT,"Waterbury, CT"
0982660,West Hartford,Connecticut,All,"1, detached",64088,642,17783,496,FALSE,0.6466780610204007,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,"1, attached",64088,642,1060,339,TRUE,0.038546856249318154,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,2,64088,642,1481,384,TRUE,0.053856503872868104,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,3 or 4,64088,642,1876,278,FALSE,0.06822066256954798,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,5 to 9,64088,642,710,220,TRUE,0.02581912069529801,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,10 to 19,64088,642,1118,258,TRUE,0.04065602385541293,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,20+,64088,642,3443,439.14120735817994,FALSE,0.12520455289283247,CT,"West Hartford, CT"
0982660,West Hartford,Connecticut,All,Alternatives,64088,642,28,41.773197148410844,TRUE,0.0010182188443216117,CT,"West Hartford, CT"
0982800,West Haven,Connecticut,All,"1, detached",55336,777,10075,709,FALSE,0.46021377672209024,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,"1, attached",55336,777,610,133,TRUE,0.027864059930568244,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,2,55336,777,2747,478,FALSE,0.12547962726109996,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,3 or 4,55336,777,2185,428,FALSE,0.09980814909556002,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,5 to 9,55336,777,933,285,TRUE,0.04261830805773799,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,10 to 19,55336,777,1327,326,TRUE,0.06061575004567879,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,20+,55336,777,3929,484.25819559404465,FALSE,0.17947195322492235,CT,"West Haven, CT"
0982800,West Haven,Connecticut,All,Alternatives,55336,777,86,81.15417426109393,TRUE,0.003928375662342408,CT,"West Haven, CT"
1077580,Wilmington,Delaware,All,"1, detached",71034,554,3346,458,FALSE,0.09382009869896815,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,"1, attached",71034,554,19552,789,FALSE,0.5482279048900852,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,2,71034,554,1675,421,TRUE,0.046966128308658595,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,3 or 4,71034,554,2113,529,TRUE,0.05924742036787797,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,5 to 9,71034,554,1259,287,TRUE,0.03530170480035891,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,10 to 19,71034,554,1009,248,TRUE,0.02829183490354419,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,20+,71034,554,6650,674.4160437000294,FALSE,0.18646253925527143,DE,"Wilmington, DE"
1077580,Wilmington,Delaware,All,Alternatives,71034,554,60,53.48831648126533,TRUE,0.0016823687752355316,DE,"Wilmington, DE"
1150000,Washington,District of Columbia,All,"1, detached",670587,23,40269,1372,FALSE,0.11493212927973696,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,"1, attached",670587,23,78369,2164,FALSE,0.22367369538661766,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,2,670587,23,11774,912,FALSE,0.03360428344730743,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,3 or 4,670587,23,25093,1325,FALSE,0.07161816583516947,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,5 to 9,670587,23,25261,1540,FALSE,0.07209765620540454,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,10 to 19,670587,23,30932,1388,FALSE,0.0882833103101846,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,20+,670587,23,138191,2724.001835535358,FALSE,0.3944122247211535,DC,"Washington, DC"
1150000,Washington,District of Columbia,All,Alternatives,670587,23,483,205.00975586542216,TRUE,0.0013785348144258103,DC,"Washington, DC"
1200410,Alafaya,Florida,All,"1, detached",91531,390,20849,1210,FALSE,0.6216345150421897,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,"1, attached",91531,390,3190,758,TRUE,0.09511315185306658,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,2,91531,390,264,186,TRUE,0.00787143325680551,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,3 or 4,91531,390,471,176,TRUE,0.014043352514982557,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,5 to 9,91531,390,949,298,TRUE,0.028295417275410715,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,10 to 19,91531,390,4132,863,TRUE,0.1231998568830317,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,20+,91531,390,2983,565,FALSE,0.08894123259488954,FL,"Alafaya, FL"
1200410,Alafaya,Florida,All,Alternatives,91531,390,701,223.75432956704995,TRUE,0.020901040579623723,FL,"Alafaya, FL"
1201700,Apopka,Florida,All,"1, detached",55056,784,15855,724,FALSE,0.8222694741209418,FL,"Apopka, FL"
1201700,Apopka,Florida,All,"1, attached",55056,784,748,245,TRUE,0.038792656363447774,FL,"Apopka, FL"
1201700,Apopka,Florida,All,2,55056,784,161,125,TRUE,0.008349756249351727,FL,"Apopka, FL"
1201700,Apopka,Florida,All,3 or 4,55056,784,500,192,TRUE,0.02593092002904263,FL,"Apopka, FL"
1201700,Apopka,Florida,All,5 to 9,55056,784,161,97,TRUE,0.008349756249351727,FL,"Apopka, FL"
1201700,Apopka,Florida,All,10 to 19,55056,784,448,169,TRUE,0.023234104346022195,FL,"Apopka, FL"
1201700,Apopka,Florida,All,20+,55056,784,551,229.65191050805564,TRUE,0.02857587387200498,FL,"Apopka, FL"
1201700,Apopka,Florida,All,Alternatives,55056,784,858,236.66220653074288,TRUE,0.044497458769837156,FL,"Apopka, FL"
1207300,Boca Raton,Florida,All,"1, detached",97980,352,21153,825,FALSE,0.4223841853035144,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,"1, attached",97980,352,3484,464,FALSE,0.06956869009584664,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,2,97980,352,616,209,TRUE,0.012300319488817891,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,3 or 4,97980,352,1075,264,TRUE,0.02146565495207668,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,5 to 9,97980,352,2491,568,TRUE,0.04974041533546326,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,10 to 19,97980,352,4024,462,FALSE,0.0803514376996805,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,20+,97980,352,17108,943.464360747135,FALSE,0.34161341853035143,FL,"Boca Raton, FL"
1207300,Boca Raton,Florida,All,Alternatives,97980,352,129,106.21205204683694,TRUE,0.0025758785942492013,FL,"Boca Raton, FL"
1207525,Bonita Springs,Florida,All,"1, detached",53945,802,17148,807,FALSE,0.45160780595717787,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,"1, attached",53945,802,3158,590,FALSE,0.08316873403386796,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,2,53945,802,820,280,TRUE,0.021595428089858048,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,3 or 4,53945,802,2443,374,FALSE,0.0643385741750283,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,5 to 9,53945,802,2176,458,TRUE,0.057306892101867214,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,10 to 19,53945,802,2835,501,FALSE,0.07466224223749704,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,20+,53945,802,4514,543.614753295015,FALSE,0.11888019804587711,FL,"Bonita Springs, FL"
1207525,Bonita Springs,Florida,All,Alternatives,53945,802,4877,632.4752959602454,FALSE,0.12844012535882648,FL,"Bonita Springs, FL"
1207875,Boynton Beach,Florida,All,"1, detached",80068,470,16306,790,FALSE,0.4117572788565945,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,"1, attached",80068,470,5420,736,FALSE,0.13686523067599304,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,2,80068,470,617,205,TRUE,0.015580414635994041,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,3 or 4,80068,470,2257,366,FALSE,0.0569935102648923,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,5 to 9,80068,470,3159,557,FALSE,0.07977071286078634,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,10 to 19,80068,470,3328,518,FALSE,0.08403828186156916,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,20+,80068,470,8154,684.3076793372993,FALSE,0.20590389131587586,FL,"Boynton Beach, FL"
1207875,Boynton Beach,Florida,All,Alternatives,80068,470,360,122.12288892750614,TRUE,0.00909067952829474,FL,"Boynton Beach, FL"
1207950,Bradenton,Florida,All,"1, detached",55795,769,12249,689,FALSE,0.434562032142477,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,"1, attached",55795,769,2072,308,FALSE,0.07350906446234079,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,2,55795,769,788,269,TRUE,0.027956149998226133,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,3 or 4,55795,769,1514,310,TRUE,0.0537127044382162,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,5 to 9,55795,769,3346,434,FALSE,0.1187072054493206,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,10 to 19,55795,769,2130,386,FALSE,0.07556675062972293,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,20+,55795,769,4808,489.2872367025324,FALSE,0.1705750878064356,FL,"Bradenton, FL"
1207950,Bradenton,Florida,All,Alternatives,55795,769,1280,277.46170906991836,TRUE,0.04541100507326072,FL,"Bradenton, FL"
1208150,Brandon,Florida,All,"1, detached",114923,268,25862,911,FALSE,0.5383094311346086,FL,"Brandon, FL"
1208150,Brandon,Florida,All,"1, attached",114923,268,3881,680,FALSE,0.08078179963782445,FL,"Brandon, FL"
